2016-05-29 18:35:02;52.32
2016-05-29 18:35:08;164.73
2016-05-29 18:35:16;4.44
2016-05-29 18:35:24;163.92
2016-05-29 18:35:32;4.43
2016-05-29 18:35:40;174.96
2016-05-29 18:35:48;4.53
2016-05-29 18:35:56;180.31
2016-05-29 18:36:04;4.54
2016-05-29 18:36:27;150.69
2016-05-29 18:36:27;4.53
2016-05-29 18:36:28;159.32
2016-05-29 18:36:36;4.53
2016-05-29 18:36:44;146.59
2016-05-29 18:36:52;4.49
2016-05-29 18:37:00;154.84
2016-05-29 18:37:08;4.50
2016-05-29 18:37:16;160.66
2016-05-29 18:37:24;4.49
2016-05-29 18:37:32;161.70
2016-05-29 18:37:36;167.55
2016-05-29 18:37:40;4.47
2016-05-29 18:37:48;154.08
2016-05-29 18:37:56;4.47
2016-05-29 18:38:04;166.97
2016-05-29 18:38:12;4.48
2016-05-29 18:38:20;148.63
2016-05-29 18:38:28;4.46
2016-05-29 18:38:36;165.41
2016-05-29 18:38:44;4.50
2016-05-29 18:38:52;173.61
2016-05-29 18:39:00;4.49
2016-05-29 18:39:08;160.84
2016-05-29 18:39:16;4.51
2016-05-29 18:39:24;162.74
2016-05-29 18:39:32;4.49
2016-05-29 18:39:40;175.61
2016-05-29 18:39:48;4.50
2016-05-29 18:39:55;139.19
2016-05-29 18:39:56;158.65
2016-05-29 18:40:04;4.48
2016-05-29 18:40:05;4.48
2016-05-29 18:40:12;160.40
2016-05-29 18:40:20;4.49
2016-05-29 18:40:28;147.38
2016-05-29 18:40:36;4.48
2016-05-29 18:40:44;180.06
2016-05-29 18:40:52;4.40
2016-05-29 18:41:00;150.25
2016-05-29 18:41:08;4.39
2016-05-29 18:41:16;169.37
2016-05-29 18:41:24;4.39
2016-05-29 18:41:32;169.27
2016-05-29 18:41:40;4.53
2016-05-29 18:41:48;177.24
2016-05-29 18:41:56;4.53
2016-05-29 18:41:59;243.38
2016-05-29 18:42:04;162.63
2016-05-29 18:42:12;4.53
2016-05-29 18:42:20;183.04
2016-05-29 18:42:28;4.53
2016-05-29 18:42:36;149.66
2016-05-29 18:42:44;4.66
2016-05-29 18:42:52;168.02
2016-05-29 18:43:00;4.65
2016-05-29 18:43:08;159.29
2016-05-29 18:43:16;4.65
2016-05-29 18:43:24;157.23
2016-05-29 18:43:32;4.65
2016-05-29 18:43:40;139.82
2016-05-29 18:43:48;4.67
2016-05-29 18:43:56;151.84
2016-05-29 18:44:04;4.68
2016-05-29 18:44:12;153.81
2016-05-29 18:44:20;4.67
2016-05-29 18:44:28;159.59
2016-05-29 18:44:30;159.59
2016-05-29 18:44:36;4.66
2016-05-29 18:44:44;153.33
2016-05-29 18:44:52;4.54
2016-05-29 18:44:53;4.54
2016-05-29 18:45:00;179.75
2016-05-29 18:45:08;4.56
2016-05-29 18:45:16;163.56
2016-05-29 18:45:24;4.56
2016-05-29 18:45:32;175.32
2016-05-29 18:45:40;4.65
2016-05-29 18:45:48;153.51
2016-05-29 18:45:56;4.67
2016-05-29 18:46:04;179.98
2016-05-29 18:46:12;4.66
2016-05-29 18:46:20;160.48
2016-05-29 18:46:28;4.65
2016-05-29 18:46:36;180.63
2016-05-29 18:46:44;4.64
2016-05-29 18:46:52;175.42
2016-05-29 18:47:00;4.63
2016-05-29 18:47:08;179.11
2016-05-29 18:47:16;4.63
2016-05-29 18:47:24;161.84
2016-05-29 18:47:32;4.63
2016-05-29 18:47:33;4.63
2016-05-29 18:47:40;163.05
2016-05-29 18:47:48;4.59
2016-05-29 18:47:56;153.65
2016-05-29 18:48:11;4.61
2016-05-29 18:48:12;169.28
2016-05-29 18:48:20;4.60
2016-05-29 18:48:28;156.04
2016-05-29 18:48:36;4.60
2016-05-29 18:48:44;152.92
2016-05-29 18:48:52;4.64
2016-05-29 18:49:00;151.77
2016-05-29 18:49:08;4.62
2016-05-29 18:49:16;170.03
2016-05-29 18:49:24;4.63
2016-05-29 18:49:32;155.14
2016-05-29 18:49:40;4.64
2016-05-29 18:49:48;175.28
2016-05-29 18:49:56;4.62
2016-05-29 18:49:58;196.10
2016-05-29 18:50:04;152.75
2016-05-29 18:50:12;4.61
2016-05-29 18:50:20;166.01
2016-05-29 18:50:28;4.63
2016-05-29 18:50:36;159.37
2016-05-29 18:50:44;4.52
2016-05-29 18:50:52;186.58
2016-05-29 18:51:00;4.54
2016-05-29 18:51:08;152.49
2016-05-29 18:51:16;4.52
2016-05-29 18:51:24;156.81
2016-05-29 18:51:32;4.53
2016-05-29 18:51:40;163.30
2016-05-29 18:51:48;4.65
2016-05-29 18:51:56;163.06
2016-05-29 18:52:04;4.67
2016-05-29 18:52:09;115.54
2016-05-29 18:52:12;167.45
2016-05-29 18:52:20;4.66
2016-05-29 18:52:28;176.09
2016-05-29 18:52:36;4.69
2016-05-29 18:52:44;156.73
2016-05-29 18:52:52;4.76
2016-05-29 18:53:00;168.28
2016-05-29 18:53:08;4.75
2016-05-29 18:53:16;148.31
2016-05-29 18:53:24;4.76
2016-05-29 18:53:32;171.52
2016-05-29 18:53:40;4.79
2016-05-29 18:53:48;145.91
2016-05-29 18:53:56;4.78
2016-05-29 18:54:04;161.87
2016-05-29 18:54:12;4.79
2016-05-29 18:54:20;168.91
2016-05-29 18:54:28;4.77
2016-05-29 18:54:36;137.93
2016-05-29 18:54:44;4.65
2016-05-29 18:54:52;152.85
2016-05-29 18:55:00;4.65
2016-05-29 18:55:08;159.88
2016-05-29 18:55:09;162.75
2016-05-29 18:55:16;4.64
2016-05-29 18:55:24;166.67
2016-05-29 18:55:32;4.65
2016-05-29 18:55:40;158.22
2016-05-29 18:55:48;4.75
2016-05-29 18:55:56;161.14
2016-05-29 18:56:04;4.75
2016-05-29 18:56:12;173.94
2016-05-29 18:56:20;4.74
2016-05-29 18:56:28;157.78
2016-05-29 18:56:36;4.74
2016-05-29 18:56:44;165.03
2016-05-29 18:56:52;4.72
2016-05-29 18:57:00;141.89
2016-05-29 18:57:08;4.72
2016-05-29 18:57:16;169.83
2016-05-29 18:57:24;4.72
2016-05-29 18:57:32;159.64
2016-05-29 18:57:40;4.68
2016-05-29 18:57:48;168.81
2016-05-29 18:57:55;4.68
2016-05-29 18:57:56;4.68
2016-05-29 18:58:04;155.79
2016-05-29 18:58:12;4.69
2016-05-29 18:58:20;149.55
2016-05-29 18:58:28;4.69
2016-05-29 18:58:36;160.50
2016-05-29 18:58:44;4.71
2016-05-29 18:58:52;181.76
2016-05-29 18:59:00;4.71
2016-05-29 18:59:08;175.16
2016-05-29 18:59:16;4.71
2016-05-29 18:59:39;162.25
2016-05-29 18:59:39;4.72
2016-05-29 18:59:40;156.76
2016-05-29 18:59:48;4.71
2016-05-29 18:59:56;168.29
2016-05-29 19:00:04;4.71
2016-05-29 19:00:12;162.05
2016-05-29 19:00:20;4.71
2016-05-29 19:00:27;162.61
2016-05-29 19:00:28;166.30
2016-05-29 19:00:36;4.67
2016-05-29 19:00:44;158.71
2016-05-29 19:00:52;4.61
2016-05-29 19:01:00;171.94
2016-05-29 19:01:08;4.64
2016-05-29 19:01:16;141.31
2016-05-29 19:01:24;4.62
2016-05-29 19:01:32;169.36
2016-05-29 19:01:40;4.75
2016-05-29 19:01:48;158.33
2016-05-29 19:01:56;4.74
2016-05-29 19:02:04;160.80
2016-05-29 19:02:12;4.75
2016-05-29 19:02:20;157.93
2016-05-29 19:02:28;4.76
2016-05-29 19:02:36;169.48
2016-05-29 19:02:44;4.73
2016-05-29 19:02:44;4.73
2016-05-29 19:02:52;146.07
2016-05-29 19:03:00;4.72
2016-05-29 19:03:08;180.21
2016-05-29 19:03:16;4.72
2016-05-29 19:03:24;151.36
2016-05-29 19:03:32;4.72
2016-05-29 19:03:40;159.01
2016-05-29 19:03:48;4.74
2016-05-29 19:03:56;159.54
2016-05-29 19:04:04;4.75
2016-05-29 19:04:12;156.39
2016-05-29 19:04:20;4.74
2016-05-29 19:04:28;142.25
2016-05-29 19:04:36;4.66
2016-05-29 19:04:44;170.88
2016-05-29 19:04:46;183.48
2016-05-29 19:04:52;4.61
2016-05-29 19:05:00;152.86
2016-05-29 19:05:08;4.63
2016-05-29 19:05:16;156.78
2016-05-29 19:05:24;4.63
2016-05-29 19:05:32;154.43
2016-05-29 19:05:40;4.72
2016-05-29 19:05:48;168.90
2016-05-29 19:05:56;4.72
2016-05-29 19:06:04;148.28
2016-05-29 19:06:12;4.72
2016-05-29 19:06:20;166.11
2016-05-29 19:06:28;4.71
2016-05-29 19:06:36;165.33
2016-05-29 19:06:44;20.76
2016-05-29 19:06:52;188.65
2016-05-29 19:07:00;23.58
2016-05-29 19:07:08;143.82
2016-05-29 19:07:16;24.18
2016-05-29 19:07:24;202.10
2016-05-29 19:07:32;121.68
2016-05-29 19:07:39;80.07
2016-05-29 19:07:40;69.58
2016-05-29 19:07:48;60.66
2016-05-29 19:07:56;58.88
2016-05-29 19:08:04;60.21
2016-05-29 19:08:12;46.93
2016-05-29 19:08:20;76.04
2016-05-29 19:08:28;133.30
2016-05-29 19:08:36;118.10
2016-05-29 19:08:59;25.00
2016-05-29 19:09:01;42.15
2016-05-29 19:09:09;131.49
2016-05-29 19:09:17;92.19
2016-05-29 19:09:25;76.49
2016-05-29 19:09:33;54.99
2016-05-29 19:09:41;249.49
2016-05-29 19:09:49;85.89
2016-05-29 19:09:57;120.34
2016-05-29 19:10:05;99.12
2016-05-29 19:10:16;99.17
2016-05-29 19:11:51;40.56
2016-05-29 19:11:59;24.42
2016-05-29 19:12:19;4.72
2016-05-29 19:12:27;77.65
2016-05-29 19:12:35;27.26
2016-05-29 19:12:40;11.80
2016-05-29 19:12:43;75.22
2016-05-29 19:12:51;39.75
2016-05-29 19:12:59;72.48
2016-05-29 19:13:07;46.92
2016-05-29 19:13:15;77.72
2016-05-29 19:13:23;59.17
2016-05-29 19:13:31;86.32
2016-05-29 19:13:39;59.65
2016-05-29 19:13:47;88.19
